,Nombre,Categoria_Especifica,Calificacion,Reviews,Direccion,Url
0,Cafe Ibiza,$$ • Cafetería,,,"Café Ibiza (Downtown ~ Ambato), Tungurahua • Más información",https://www.ubereats.com/ec/ambato/food-delivery/cafe-ibiza/n0vldW1hS12fOXRReaZ6AA
1,Buffalos (Paseo Shopping),$$,,,"El Paseo Shopping Ambato, Tungurahua • Más información",https://www.ubereats.com/ec/ambato/food-delivery/buffalos-paseo-shopping/_LUVReTgQlSVVCMtlWrG6A
2,El Parrillero,$ • BBQ,,,"Ambato 180202, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/el-parrillero/bNgI8lKvRjmKCRBUIVQFyA
3,La Vacona Grill,$$ • BBQ • Opciones para alérgicos,,,"La Vacona Grill, Ambato, Tungurahua 180103 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/la-vacona-grill/ouxlYUN2Seik5AZgC3RqEg
4,Buffalos (Mall de los Andes),$$ • Pollo • BBQ,,,"Mall Los Andes, Ambato, Tungurahua 180207 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/buffalos-mall-de-los-andes/TWtrQsbgQpuc5HKmt7SYMA
5,American Pollo (Cevallos) ,BBQ • Pollo • Hamburguesas,,,"Mariano Eguez, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/american-pollo-cevallos/rIOWJcJIQ26wY91cmXCtKw
6,La Tablita del Tártaro (Mall de los Andes),$ • Filetes • BBQ • Saludable,4.8,(12),"Avenida Atahualpa Y Víctor Hugo, Ambato 180207, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/la-tablita-del-tartaro-mall-de-los-andes/AE5m-36pQGSGXX7vNxLrMA
7,Punto Parilla (Huachi Chico),$$ • Latina,,,"Av Atahualpa & Segundo Granja Almeida, Ambato 180103, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/punto-parilla-huachi-chico/lqcjuwYTQjys9EgIwFrhjw
8,"El ""10"" Sport Parrilla",,,,"Q968+Mp Ambato, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/el-%2210%22-sport-parrilla/NCQ7VElhQzS2Pewg7nmvxw
9,Doble Filo,$$ • BBQ,,,"Doble Filo, Ambato, Tungurahua 180207 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/doble-filo/C2kjNU15T32qXsyyI1_oJg
10,The Gru,$ • BBQ • Filetes,,,"Víctor Hugo, Ambato 180103, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/the-gru/Ye2WFVMDRcWTTfPNWXT3GA
11,El Viejo Pino,$ • Americana,4.9,(10),"Víctor Hugo, Ambato,  180103 Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/el-viejo-pino/TbpMccKEQXmwNUqqPAEUMA
12,Burguers & Fries,$ • Americana • Comida rápida • Opciones para alérgicos,,,"Simón Bolívar, Ambato, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/burguers-%26-fries/IWLPljVnS4uukEygoawr4Q
13,El Rey del Burrito - Av. Atahualpa,$ • Mexicana,,,"Av. Atahualpa (118,05 Km) 180204 Ambato, Ambato, Tungurahua 170135 Ecuador, Quito, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/el-rey-del-burrito-av-atahualpa/N1hGn8Q-RMKonJqSk8dqqA
14,TropiBurger (Ambato Cevallos),$ • Burgers,4.8,(12),"Av. Cevallos Y Castillo, Ambato, Tungurahua  Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/tropiburger-ambato-cevallos/c6nkF1MQTHO3iD8Z43sROw
15,DolceLatto Wafles and Cupcakes,$ • Latina,,,"Víctor Hugo & Misael Acosta Solís, Ambato, Tungurahua 180103 Ecuador, Quito, Quito 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/dolcelatto-wafles-and-cupcakes/tszckELAQIWvkONkO1eXiA
16,Buon Giorno,$ • Pizza,,,"Cádiz, Ambato 180101, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/buon-giorno/Jnf8hknXTfiQwz1e5fEe_Q
17,Pollo GUS (Mall de los Andes),$ • Comida reconfortante • Opciones para alérgicos,,,"Mall De Los Andes, Ambato, Ambato, Tugurahua  Ecuador, Tugurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/pollo-gus-mall-de-los-andes/TYpwwFV3RgCnjMhS6EArVw
18,Fast Chicken -  Mayorista,$ • Comida reconfortante,,,"Pishilata : Av. Bolivariana S/N Y Tarqui, Ambato, Tungurahua 180102 Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/fast-chicken-mayorista/fliKWHZjTs63ZeRYsFQyfQ
19,Fast Chicken -  Mayorista,$ • Comida reconfortante,,,"Pishilata : Av. Bolivariana S/N Y Tarqui, Ambato, Tungurahua 180102 Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/fast-chicken-mayorista/fliKWHZjTs63ZeRYsFQyfQ
20,Las Golosinas de Santi,$ • Latina,,,"Avenida De Los Incas, Ambato,  180202 Ecuador, 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/las-golosinas-de-santi/17FZ4TWLSPS4AvabmOA2dA
21,American Deli (Mall de los Andes),$ • Americana,,,"Mall De Los Andes, Ambato, Ambato, Tungurahua  Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/american-deli-mall-de-los-andes/ohvVxIm3QbmhCPzovDZN6g
22,TropiBurger (Mall de los Andes),$ • Burgers,,,"Av. Atahualpa Y Victor Hugo (Mall De Los Andes), Ambato, Tungurahua  Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/tropiburger-mall-de-los-andes/jNmKM_jOTT-ndC6oZm7U1Q
23,Pollo GUS (Ambato Centro),$ • Comida reconfortante • Opciones para alérgicos,,,"Av. Juan León Mera Y Av. Cevallos, Ambato,   Ecuador, 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/pollo-gus-ambato-centro/u9F0rejAT-qxuppv4mF15A
24,King Pollo - Ambato,$$ • Latina • Pollo,,,"Av. Cevallos, Y Mera Esq, Ambato 180103, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/king-pollo-ambato/yXm5gya4Sqii-kXuyTy0Cg
25,Cajun (Mall de los Andes),$ • Latina,,,"Mall De Los Andes, Ambato, Ambato, Tungurahua  Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/cajun-mall-de-los-andes/Zo8pkrQPTmu06XMZGPAXjg
26,Cajun (Mall de los Andes),$ • Latina,,,"Mall De Los Andes, Ambato, Ambato, Tungurahua  Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/cajun-mall-de-los-andes/Zo8pkrQPTmu06XMZGPAXjg
27,Fast Chicken - Sucre,$ • Comida reconfortante,,,"Sucre 0410, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/fast-chicken-sucre/06WjJclGQOSoew9cwITj_g
28,Fast Chicken -  Izamba,$ • Comida reconfortante,,,"Izamba: Pedro Vazcones Sevilla S/N Y Avenida Indoamerica, Ambato, Tungurahua 180102 Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/fast-chicken-izamba/fyglm8kzR6O6VXDlL9qu-w
29,Juan Valdez Café (Mall de los Andes),$ • Café y té,,,"Mall De Los Andes, Ambato, Ambato, Tungurahua  Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/juan-valdez-cafe-mall-de-los-andes/88BSLfU4T3i30u4I-1CbnQ
30,Lince (Ficoa),$$ • Latina,4.6,(14),"Av. Los Guaytambos, Ambato 180108, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/lince-ficoa/f6YsG57pQqSdJh9VkfchyA
31,Menestras del Negro (Mall de los Andes),$ • Latina,4.8,(13),"Mall De Los Andes, Ambato, Ambato, Tugurahua  Ecuador, Tugurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/menestras-del-negro-mall-de-los-andes/KpTY_vMESM2UrKHRG9J-oQ
32,El Ta-Kabron,$$ • Mexicana • Opciones para alérgicos,,,"Arrrosemena Tola, Interseccion De La Av Pichincha Y, Av. Los Chásquis, Ambato 180202, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/el-ta-kabron/lLuzq5IHRX6_8Sv3iy5rvA
33,Chilaquile Comida Mexicana - La Salle,$ • Mexicana,,,"Rio Guayllabamba Y, Río Coca, Ambato 180102, Ambato, Tungurahua 180207 Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/chilaquile-comida-mexicana-la-salle/CuZLBvCcRl2Av-GGrPPO4g
34,Fast Chicken -  Victor Hugo,$ • Comida reconfortante,,,"Huachi Chico: Av. Victor Hugo S/N Y Acosta Solis, Ambato, Tungurahua 180102 Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/fast-chicken-victor-hugo/n2gUK38PTSKgGw-FpCpKdg
35,Fast Chicken -  Victor Hugo,$ • Comida reconfortante,,,"Huachi Chico: Av. Victor Hugo S/N Y Acosta Solis, Ambato, Tungurahua 180102 Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/fast-chicken-victor-hugo/n2gUK38PTSKgGw-FpCpKdg
36,Fast Chicken -  Victor Hugo,$ • Comida reconfortante,,,"Huachi Chico: Av. Victor Hugo S/N Y Acosta Solis, Ambato, Tungurahua 180102 Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/fast-chicken-victor-hugo/n2gUK38PTSKgGw-FpCpKdg
37,Pizza Hut (Paseo shopping),$ • Pizza,4.6,(24),"Ambato, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/pizza-hut-paseo-shopping/QEsOKyJcQdGI-9iXc9rV9A
38,El Rey del Burrito - Av. Rodrigo Pachano,$ • Mexicana,,,"Av. Rodrigo Pachano N12-23 Y Los Mirabeles, Ambato, Tungurahua 170135 Ecuador, Quito, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/el-rey-del-burrito-av-rodrigo-pachano/rJSWGUMUSqG49f8iirenTA
39,Super Pollo,$ • Comida reconfortante,,,"P9qc+7h Ambato, Ambato, Tungurahua  Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/super-pollo/dtaT0WaNS0yhxf6eR9-z7A
40,Fast Chicken -  Simon Bolivar,$ • Comida reconfortante,,,"Huachi Loreto : Av. Los Chasquis 06-04 Y Jose Garcia, Ambato, Tungurahua 180102 Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/fast-chicken-simon-bolivar/ph39I_UnRAG7QsR5nyyhog
41,Gow Wings,$ • Americana,,,"Víctor Hugo, Ambato 180103, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/gow-wings/gK_bbUboSOO_s_uA9DRwpw
42,Gow Wings,$ • Americana,,,"Víctor Hugo, Ambato 180103, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/gow-wings/gK_bbUboSOO_s_uA9DRwpw
43,Ruta 86 Burgers,$ • Americana,,,"Antonio Clavijo, Ambato 180101, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/ruta-86-burgers/nQoFqnRkSce2vqcKnTaGlg
44,Comma,$ • Americana,,,"Rodrigo Pachano Numero: 2537 Interseccion: Las Petunias Referencia: Entre Las Petunias Y Los Guaytambos Casa Blanco Con Cafe, Ambato, Tungurahua 180101 Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/comma/T6ifscipSoKQhGBOmFQHbA
45,CRUNCH'S CHICKEN,$ • Comida rápida,,,"Avenida Cevallos 21-47 Entre Olmedo Y Guayaquil, Ambato, Provincia De Tungurahua 180150 Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/crunchs-chicken/IRjaApM7Sl-jzHBIcRgZwg
46,Dioselina Restaurante,Latina,,,"Conjunto Buenavista, Ambato, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/dioselina-restaurante/Wp3oFbzASgajEnVrlqqpcw
47,Las Gallinas de Pinllo - Abaká,$ • Latina,,,"Ambato, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/las-gallinas-de-pinllo-abaka/BcAGMwUQS6mBKdT1DVbo3Q
48,Pacifico Marisqueria,Latina • Mariscos,,,"Av. José Peralta Y Manuelita Sáenz, Ambato 180207, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/pacifico-marisqueria/Dyv_GtZhTxOFdhrNjyzfUw
49,Azar Parrilla Argentina,$ • Argentina,,,"Huayna Capac, Ambato,  180202 Ecuador, Ambato 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/azar-parrilla-argentina/qzofpVVnRs-gLv99nenmfg
50,Delicias del Mar - Ambato,Mariscos • Latina • Latina fusión,,,"Hospital Regional Docente Ambato, Tungurahua 180105 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/delicias-del-mar-ambato/32F0k624QviWLIaJYb2OPQ
51,El Rey del Burrito - Paseo Shopping Ambato,$ • Mexicana,,,"Paseo Shopping Ambato, Ambato, Tungurahua 170135 Ecuador, Quito, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/el-rey-del-burrito-paseo-shopping-ambato/GC-17-aER8G6f7YD9Kit0g
52,Roka Sushi Bar,,,,"Olmedo 1207, Ambato 180101, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/roka-sushi-bar/3a4GMVN0QQebAMLPWpVW0A
53,Roka Sushi Bar,,,,"Olmedo 1207, Ambato 180101, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/roka-sushi-bar/3a4GMVN0QQebAMLPWpVW0A
54,KFC (Multiplaza Tungurahua),$$ • Pollo • Alitas,,,"Mall Multiplaza Great Akí, Ambato, Tungurahua 180104 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/kfc-multiplaza-tungurahua/1uUiv51nRqKPLdCq3N_8UA
55,KFC (Multiplaza Tungurahua),$$ • Pollo • Alitas,,,"Mall Multiplaza Great Akí, Ambato, Tungurahua 180104 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/kfc-multiplaza-tungurahua/1uUiv51nRqKPLdCq3N_8UA
56,KFC (Mall de los Andes),$$ • Pollo,,,"Kfc, Ambato, Tungurahua 180207 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/kfc-mall-de-los-andes/rS6fp-DhRmOPiAq6lo12Fw
57,KFC (Paseo Shopping) ,$$,4.3,(11),"El Paseo Shopping Ambato, Tungurahua • Más información",https://www.ubereats.com/ec/ambato/food-delivery/kfc-paseo-shopping/YEtS8NixRQ-ULesjoN9t6w
58,Stav (Ficoa),$$ • Pollo • Saludable,,,"Pollo Stav, Ambato, Tungurahua 180101 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/stav-ficoa/Sc6Y1D--S62byxhxwZx7Cg
59,Stav (Ficoa),$$ • Pollo • Saludable,,,"Pollo Stav, Ambato, Tungurahua 180101 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/stav-ficoa/Sc6Y1D--S62byxhxwZx7Cg
60,Stav (Ficoa),$$ • Pollo • Saludable,,,"Pollo Stav, Ambato, Tungurahua 180101 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/stav-ficoa/Sc6Y1D--S62byxhxwZx7Cg
61,Stav (Ficoa),$$ • Pollo • Saludable,,,"Pollo Stav, Ambato, Tungurahua 180101 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/stav-ficoa/Sc6Y1D--S62byxhxwZx7Cg
62,American Pollo (Simon Bolivar) ,Pollo • Hamburguesas,,,"Bolívar, Ambato 180205, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/american-pollo-simon-bolivar/whXwF729T1W77Qgar6orlA
63,American Pollo (Simon Bolivar) ,Pollo • Hamburguesas,,,"Bolívar, Ambato 180205, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/american-pollo-simon-bolivar/whXwF729T1W77Qgar6orlA
64,KFC (Hotel Emperador),$$ • Pollo • Alitas,,,"Hotel Emperador, Ambato, Tungurahua 180109 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/kfc-hotel-emperador/6-MIcDLYRPGnf3m5VQGqbg
65,KFC (Hotel Emperador),$$ • Pollo • Alitas,,,"Hotel Emperador, Ambato, Tungurahua 180109 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/kfc-hotel-emperador/6-MIcDLYRPGnf3m5VQGqbg
66,KFC (Hotel Emperador),$$ • Pollo • Alitas,,,"Hotel Emperador, Ambato, Tungurahua 180109 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/kfc-hotel-emperador/6-MIcDLYRPGnf3m5VQGqbg
67,El Español (Mall de los Andes),$ • Española,,,"Mall De Los Andes, Ambato, Ambato, Tungurahua  Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/el-espanol-mall-de-los-andes/1DyVjcD-TBapDl9ee8hPmg
68,Los Cebiches de la Rumiñahui (Mall de los Andes),Mariscos • Saludable,,,"Mall Los Andes, Ambato, Tungurahua 180207 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/los-cebiches-de-la-ruminahui-mall-de-los-andes/b37y52Q8S5-NWkzAVHjjUg
69,Los Cebiches de la Rumiñahui (Mall de los Andes),Mariscos • Saludable,,,"Mall Los Andes, Ambato, Tungurahua 180207 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/los-cebiches-de-la-ruminahui-mall-de-los-andes/b37y52Q8S5-NWkzAVHjjUg
70,Los Cebiches de la Rumiñahui (Mall de los Andes),Mariscos • Saludable,,,"Mall Los Andes, Ambato, Tungurahua 180207 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/los-cebiches-de-la-ruminahui-mall-de-los-andes/b37y52Q8S5-NWkzAVHjjUg
71,Los Cebiches de la Rumiñahui (Mall de los Andes),Mariscos • Saludable,,,"Mall Los Andes, Ambato, Tungurahua 180207 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/los-cebiches-de-la-ruminahui-mall-de-los-andes/b37y52Q8S5-NWkzAVHjjUg
72,Los Cebiches de la Rumiñahui (Mall de los Andes),Mariscos • Saludable,,,"Mall Los Andes, Ambato, Tungurahua 180207 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/los-cebiches-de-la-ruminahui-mall-de-los-andes/b37y52Q8S5-NWkzAVHjjUg
73,Los Cebiches de la Rumiñahui (Mall de los Andes),Mariscos • Saludable,,,"Mall Los Andes, Ambato, Tungurahua 180207 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/los-cebiches-de-la-ruminahui-mall-de-los-andes/b37y52Q8S5-NWkzAVHjjUg
74,La Fiorentina (Ficoa),$$ • Pizza,,,"Las Cerezas, Ambato 180101, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/la-fiorentina-ficoa/tlnE6t9kTOmLaXRnYLnBMg
75,La Fiorentina (Ficoa),$$ • Pizza,,,"Las Cerezas, Ambato 180101, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/la-fiorentina-ficoa/tlnE6t9kTOmLaXRnYLnBMg
76,La Fiorentina (Antonio Clavijo),$$ • Pizza,,,"Antonio Clavijo, Ambato 180103, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/la-fiorentina-antonio-clavijo/pZ836KVCRtyK9M-nFt0Fhw
77,Papa John's Pizza (Ambato) ,$$ • Pizza,5,(12),"Papa John'S, Ambato, Tungurahua 180103 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/papa-johns-pizza-ambato/C9p47H7FTcaQETEG4fXb6w
78,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
79,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
80,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
81,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
82,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
83,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
84,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
85,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
86,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
87,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
88,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
89,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
90,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
91,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
92,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
93,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
94,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
95,JONNYS PIZZA,$ • Pizza,,,"Tomás Sevilla, Ambato 180109, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/jonnys-pizza/5oOtlvwBRkmWp8_5Tuf7IA
96,Tako Express - Ficoa,Mexicana • Nuevo México • Tex-Mex,5,(18),"Ficoa,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/tako-express-ficoa/kp5bRdeURVq_0H46GwM9-Q
97,Tako Express - Ficoa,Mexicana • Nuevo México • Tex-Mex,5,(18),"Ficoa,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/tako-express-ficoa/kp5bRdeURVq_0H46GwM9-Q
98,Tako Express - Ficoa,Mexicana • Nuevo México • Tex-Mex,5,(18),"Ficoa,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/tako-express-ficoa/kp5bRdeURVq_0H46GwM9-Q
99,Tako Express - Ficoa,Mexicana • Nuevo México • Tex-Mex,5,(18),"Ficoa,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/tako-express-ficoa/kp5bRdeURVq_0H46GwM9-Q
100,Cielito Lindo - Ambato ,$$ • Mexicana,,,"Manuelita Sáenz 0535 Y, Ambato, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/cielito-lindo-ambato/MNG4l7EZS6eqa-XCsCFwBQ
101,Cielito Lindo - Ambato ,$$ • Mexicana,,,"Manuelita Sáenz 0535 Y, Ambato, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/cielito-lindo-ambato/MNG4l7EZS6eqa-XCsCFwBQ
102,Las Chancros Sabor Original,$ • Comida rápida,4.6,(26),"José Peralta, Ambato 180103, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/las-chancros-sabor-original/SM3PoLDrTY2Vi7Obea2n0A
103,Las Chancros Sabor Original,$ • Comida rápida,4.6,(26),"José Peralta, Ambato 180103, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/las-chancros-sabor-original/SM3PoLDrTY2Vi7Obea2n0A
104,Las Chancros Sabor Original,$ • Comida rápida,4.6,(26),"José Peralta, Ambato 180103, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/las-chancros-sabor-original/SM3PoLDrTY2Vi7Obea2n0A
105,Las Chancros Sabor Original,$ • Comida rápida,4.6,(26),"José Peralta, Ambato 180103, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/las-chancros-sabor-original/SM3PoLDrTY2Vi7Obea2n0A
106,MayFlower (Mall de los Andes),$ • China,4.6,(17),"Mall De Los Andes, Ambato, Ambato, Tungurahua  Ecuador, Tungurahua 170301 • Más información",https://www.ubereats.com/ec/ambato/food-delivery/mayflower-mall-de-los-andes/H70D2GChS7izPpWs8UOhAQ
107,Mayflower (Paseo Shopping) ,$$,,,"El Paseo Shopping Ambato, Tungurahua • Más información",https://www.ubereats.com/ec/ambato/food-delivery/mayflower-paseo-shopping/v5p6j9_gRwymjDACqRcrAg
108,Mocka Expres,$ • Desayuno y brunch • Hamburguesas,,,"180207, Ambato 180207, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/mocka-expres/WLw-JoYaTXuP9h8TvxaifQ
109,Mocka Expres,$ • Desayuno y brunch • Hamburguesas,,,"180207, Ambato 180207, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/mocka-expres/WLw-JoYaTXuP9h8TvxaifQ
110,Mocka Expres,$ • Desayuno y brunch • Hamburguesas,,,"180207, Ambato 180207, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/mocka-expres/WLw-JoYaTXuP9h8TvxaifQ
111,Mocka Expres,$ • Desayuno y brunch • Hamburguesas,,,"180207, Ambato 180207, Ecuador,  • Más información",https://www.ubereats.com/ec/ambato/food-delivery/mocka-expres/WLw-JoYaTXuP9h8TvxaifQ
